id,facility_name,num,street,city,state,zip,municipal,category_cd,description,p_code,fdo,bus_st_date,seat_count,noroom,sq_feet,status,placard_st,x,y,address
201409090002,Family Dollar #31119,3300,Penn Avenue,Pittsburgh,PA,15201,Pittsburgh-106,116,Chain Packaged Food Only,1,2014-08-28,2014-08-28,0,,3029,1,1,-79.9684146725821,40.4616596771297,3300 Penn Avenue Pittsburgh PA 15201
201409090003,Stan's Express,1812,Penn  Avenue,Pittsburgh,PA,15222,Pittsburgh-102,113,Retail/Convenience Store,1,2014-09-04,2014-09-04,0,,600,7,1,-79.9844490715823,40.4505070088593,1812 Penn  Avenue Pittsburgh PA 15222
201409090004,Perry's Honeydripper,7006,Frankstown  Avenue,Pittsburgh,PA,15208,Pittsburgh-113,113,Retail/Convenience Store,0,2014-10-01,2014-10-01,0,,900,7,1,-79.9008450160171,40.458239831494,7006 Frankstown  Avenue Pittsburgh PA 15208
201409090005,Living Juicy Organic Raw Cafe,5892,Ellsworth  Avenue,Pittsburgh,PA,15232,Pittsburgh-107,211,Restaurant without Liquor,1,2014-09-04,2014-09-04,3,,0,7,1,-79.9275943931309,40.4580632784137,5892 Ellsworth  Avenue Pittsburgh PA 15232
201409090006,Oil & Vinegar,301,South Hills Village,Pittsburgh,PA,15241,Upper St Clair,116,Chain Packaged Food Only,1,2014-09-04,2014-09-04,0,,868,1,1,,,301 South Hills Village Pittsburgh PA 15241
201409090007,AJ's Deli,2945,South Park  Road,Bethel Park,PA,15102,Bethel Park,211,Restaurant without Liquor,0,2014-09-04,2014-09-04,24,,0,7,1,,,2945 South Park  Road Bethel Park PA 15102
201409100001,Bea Taco Town #1,633,Smithfield Street,Pittsburgh,PA,15222,Pittsburgh-102,212,Chain Restaurant without Liquor,1,2014-09-05,2014-09-05,48,,0,1,1,-79.9973204279695,40.4424451358529,633 Smithfield Street Pittsburgh PA 15222
201409110001,Creol Club,508,Grant  Avenue,Duquesne,PA,15110,Duquesne,201,Restaurant with Liquor,1,2014-09-05,2014-09-05,18,,0,7,1,-79.8506532818736,40.3724424789748,508 Grant  Avenue Duquesne PA 15110
201409120001,Nobby's Pizza Castle Shannon,1106,Castle Shannon Boulevard,Pittsburgh,PA,15234,Castle Shannon,212,Chain Restaurant without Liquor,1,2014-09-10,2014-09-10,0,,0,7,1,-80.0241298171848,40.3650845051107,1106 Castle Shannon Boulevard Pittsburgh PA 15234
201409120002,Life is Sweet,1105,Bower Hill Road,Pittsburgh,PA,15243,Mt Lebanon,211,Restaurant without Liquor,1,2014-09-08,2014-09-08,24,,0,7,1,-80.0685428954635,40.3755110470557,1105 Bower Hill Road Pittsburgh PA 15243
201409150001,Gulf Gas Station - Bridgeville,449,Railroad  Street,Bridgeville,PA,15017,Bridgeville,114,Chain Retail/Convenience Store,1,2014-09-11,2014-09-11,0,,200,1,1,-80.1103386886632,40.3579150463549,449 Railroad  Street Bridgeville PA 15017
201409150002,Samuels & Son Seafood,317,Meade Street,Pittsburgh,PA,15221,Wilkinsburg,172,Food Processor,1,2014-09-10,2014-09-10,0,,2500,1,1,-79.889572181108,40.4465839026474,317 Meade Street Pittsburgh PA 15221
201409160001,Steel Cactus,1831,Carson Street,Pittsburgh,PA,15203,Pittsburgh-117,202,Chain Restaurant with Liquor,1,2014-09-05,2014-09-05,145,,0,1,1,,,1831 Carson Street Pittsburgh PA 15203
201409160002,Fellini's Pizzeria,1229,Route 51- Clairton Rd,Clairton,PA,15025,Jefferson,212,Chain Restaurant without Liquor,0,2014-09-15,2014-09-15,12,,0,1,1,,,1229 Route 51- Clairton Rd Clairton PA 15025
201409170001,Pitt Stop Express,1980,Painters Run Road,Pittsburgh,PA,15241,Scott,113,Retail/Convenience Store,1,2014-09-12,2014-09-12,0,,1440,1,1,-80.0860957867203,40.364119409172,1980 Painters Run Road Pittsburgh PA 15241
201409180001,7 Eleven #36117H,333,Thompson Run Road,Pittsburgh,PA,15237,Ross,114,Chain Retail/Convenience Store,1,2014-09-12,2014-09-12,0,,2500,7,1,-79.9888620602138,40.5275688755236,333 Thompson Run Road Pittsburgh PA 15237
201409190001,Steakhouse Direct #6,4588,Campbells Run Road,Pittsburgh,PA,15205,Robinson,119,Mobile,2,2014-09-04,2014-09-04,0,,1,7,1,-80.1287076516143,40.4286997596361,4588 Campbells Run Road Pittsburgh PA 15205
201409190002,Larry & Carol's Pizza,410,Semple Street,Pittsburgh,PA,15213,Pittsburgh-104,211,Restaurant without Liquor,0,2014-09-17,2014-09-17,0,,0,1,1,-79.9548318180742,40.4367693761676,410 Semple Street Pittsburgh PA 15213
201409190003,Pizza DeCasa,101,Fern Hollow Road,Coraopolis,PA,15108,Moon,211,Restaurant without Liquor,0,2014-09-05,2014-09-05,0,,0,1,1,-80.1929476537592,40.5209881940501,101 Fern Hollow Road Coraopolis PA 15108
201409190004,Project Destiny,2200,California Avenue,Pittsburgh,PA,15212,Pittsburgh-127,403,Child Food Service,1,2014-09-04,2014-09-04,0,,100,1,1,-80.0278043191681,40.4610666034309,2200 California Avenue Pittsburgh PA 15212
201409190005,New York Original Heros & Italian Ice,4500,Ohio River  Boulevard,Pittsburgh,PA,15202,Bellevue,212,Chain Restaurant without Liquor,0,2014-09-04,2014-09-04,0,,0,7,1,-80.06065320467,40.4912521286281,4500 Ohio River  Boulevard Pittsburgh PA 15202
201409220001,Del's 80's Cafe,807,Glassrun Road,Pittsburgh,PA,15227,Baldwin Boro,211,Restaurant without Liquor,1,2014-09-16,2014-09-16,26,,0,7,1,,,807 Glassrun Road Pittsburgh PA 15227
201409220002,Home Goods #634,850,Providence  Boulevard,Pittsburgh,PA,15237,McCandless,116,Chain Packaged Food Only,2,2014-08-24,2014-08-24,0,,900,1,1,-80.0196900698689,40.5691019551393,850 Providence  Boulevard Pittsburgh PA 15237
201409220003,The Cancer Institute Cafe,320,North  Avenue,Pittsburgh,PA,15212,Pittsburgh-122,211,Restaurant without Liquor,1,2014-09-18,2014-09-18,30,,0,1,1,-79.9738432351072,40.4819495082032,320 North  Avenue Pittsburgh PA 15212
201409220004,Pittsburgh Micro -Greens,250,Pacific Avenue,Pittsburgh,PA,15224,Pittsburgh-108,172,Food Processor,1,2014-09-18,2014-09-18,0,,50,7,1,,,250 Pacific Avenue Pittsburgh PA 15224
201409230001,Squirrel Hill Community Food Pantry,828,Hazelwood Avenue,Pittsburgh,PA,15217,Pittsburgh-115,412,Food Banks/ Food Pantries,2,2014-09-19,2014-09-19,0,,1700,1,1,-79.9280753613762,40.4191718563284,828 Hazelwood Avenue Pittsburgh PA 15217
201409230002,Calvary United Church of Christ,125,Shaw Avenue,Turtle Creek,PA,15145,Turtle Creek,407,Church Kitchen,1,2014-09-18,2014-09-18,0,,300,1,1,-79.8299804361224,40.4058895371931,125 Shaw Avenue Turtle Creek PA 15145
201409240001,Baldwin United Presbyterian Church,201,Knoedler  Road,Pittsburgh,PA,15236,Baldwin Boro,407,Church Kitchen,2,2014-08-17,2014-08-17,20,,0,1,1,-79.9826399040713,40.3422719434351,201 Knoedler  Road Pittsburgh PA 15236
201409240002,Tanya's Catering,200,Brownsville Road,Pittsburgh,PA,15210,Mt Oliver,101,Transient Caterer,1,2014-09-18,2014-09-18,0,,400,7,1,-79.9874332655516,40.4158481529804,200 Brownsville Road Pittsburgh PA 15210
201409240003,Yinz Guy's Pizza,1914,Brownsville Road,Pittsburgh,PA,15210,Pittsburgh-129,211,Restaurant without Liquor,1,2014-09-22,2014-09-22,0,,0,1,1,-79.9872072570548,40.3955713623989,1914 Brownsville Road Pittsburgh PA 15210
201409240004,Moose Cafe @ Children's Hospital South,205,Millers Run Road,Bridgeville,PA,15017,South Fayette,211,Restaurant without Liquor,1,2014-09-16,2014-09-16,0,,0,7,1,-80.1235784188031,40.3575781466843,205 Millers Run Road Bridgeville PA 15017
201409250001,Q & M's Fish Chik & Ribs,100 A,Boyce Park  Drive,Pittsburgh,PA,15239,Plum,211,Restaurant without Liquor,1,2014-09-25,2014-09-25,8,,0,1,1,-79.7448370753161,40.4777621811978,100 A Boyce Park  Drive Pittsburgh PA 15239
201409250002,Berlin Street Food Commissary,250,Pacific Avenue,Pittsburgh,PA,15224,Pittsburgh-108,120,Commissary,1,2014-09-24,2014-09-24,0,,100,7,1,,,250 Pacific Avenue Pittsburgh PA 15224
201409260001,La Gourmandine,300,Cochran  Road,Pittsburgh,PA,15228,Mt Lebanon,118,Chain Bakery,1,2014-09-23,2014-09-23,6,,0,1,1,-80.0524185297529,40.3806188614265,300 Cochran  Road Pittsburgh PA 15228
201409260002,Iffat Syed,625,Stanwix Street,Pittsburgh,PA,15222,Pittsburgh-102,113,Retail/Convenience Store,1,2014-09-18,2014-09-18,0,,250,1,1,-80.0048428212861,40.4431619108574,625 Stanwix Street Pittsburgh PA 15222
201409260003,Zeus Bar & Grill,1101,Pittsburgh  Street,Springdale,PA,15144,Springdale Borough,201,Restaurant with Liquor,1,2014-09-24,2014-09-24,38,,0,7,1,-79.7731158212158,40.5428555434281,1101 Pittsburgh  Street Springdale PA 15144
201409290001,Bnd'z Burgerz & Dogz,663,Washington Rd,Pittsburgh,PA,15228,Mt Lebanon,211,Restaurant without Liquor,1,2014-09-19,2014-09-19,64,,0,7,1,-80.0440426543147,40.3813584647614,663 Washington Rd Pittsburgh PA 15228
201409290002,Asian Cuisine,4528,Broadway Boulevard,Monroeville,PA,15146,Monroeville,211,Restaurant without Liquor,1,2014-09-24,2014-09-24,10,,0,1,1,-79.7671165130251,40.39001420231,4528 Broadway Boulevard Monroeville PA 15146
201409300001,Two Ugly Mugs,437,Balconade Drive,Pittsburgh,PA,15236,Baldwin Boro,151,Warehouse,2,2014-09-26,2014-09-26,0,,100,1,1,-79.975092748062,40.3444197688316,437 Balconade Drive Pittsburgh PA 15236
201409300002,Ormsby Ave Cafe,402,Ormsby Avenue,Pittsburgh,PA,15210,Pittsburgh-116,201,Restaurant with Liquor,1,2014-10-01,2014-10-01,32,,0,1,1,-79.9815182703011,40.412570029275,402 Ormsby Avenue Pittsburgh PA 15210
201410010001,Carol Leone Childcare & Development,551,Thorn Run Road,Coraopolis,PA,15108,Moon,651,School Full Service Kitchen,9,2014-05-21,2014-05-21,0,,189,1,1,-80.1846706295534,40.5213837258214,551 Thorn Run Road Coraopolis PA 15108
201410010002,Whitehall Presbyterian Church,4935,Willock Road,Pittsburgh,PA,15227,Whitehall,407,Church Kitchen,2,2014-10-01,2014-10-01,0,,500,1,1,,,4935 Willock Road Pittsburgh PA 15227
201410020001,Fox's Pizza,1746,William Flynn Highway,Glenshaw,PA,15116,Shaler,212,Chain Restaurant without Liquor,1,2014-09-29,2014-09-29,0,,0,7,1,-79.9612285105367,40.5391289653778,1746 William Flynn Highway Glenshaw PA 15116
201410020002,Fox's Pizza Den,6091,Steubenville Pike,Mc Kees Rocks,PA,15136,Robinson,212,Chain Restaurant without Liquor,1,2014-09-18,2014-09-18,8,,0,1,1,-80.1461363217179,40.4439442118634,6091 Steubenville Pike Mc Kees Rocks PA 15136
201410020003,SDC Nutrition,170,Industry Drive,Pittsburgh,PA,15275,Findlay,172,Food Processor,1,2014-09-24,2014-09-24,0,,40000,1,1,-80.2031303817347,40.4624482918117,170 Industry Drive Pittsburgh PA 15275
201410020004,Golden Palace,1782,Golden Mile Highway,Monroeville,PA,15146,Monroeville,211,Restaurant without Liquor,0,2014-10-06,2014-10-06,90,,0,1,1,-79.7127188445527,40.4446076500692,1782 Golden Mile Highway Monroeville PA 15146
201410030001,LiLi's,128,Highland  Avenue,Pittsburgh,PA,15206,Pittsburgh-108,101,Transient Caterer,1,2014-09-25,2014-09-25,0,,100,7,1,-80.0307555056999,40.522444887681,128 Highland  Avenue Pittsburgh PA 15206
201410030002,SW Healthcare Center,500,Lewis Run Road,West Mifflin,PA,15122,Pleasant Hills,308,Nursing Home,0,2014-10-02,2014-10-02,0,60,0,1,1,,,500 Lewis Run Road West Mifflin PA 15122
201410060001,Square Cafe Mobile MFF4,1137,Braddock Avenue,Pittsburgh,PA,15218,Edgewood,119,Mobile,1,2014-10-02,2014-10-02,0,,1,1,1,,,1137 Braddock Avenue Pittsburgh PA 15218
201410060002,Leiserv Snack Bar,5840,Buttermilk Hollow Road,Pittsburgh,PA,15207,Pittsburgh-131,211,Restaurant without Liquor,1,2014-10-24,2014-09-24,0,,0,1,1,-79.908620398566,40.3642133197838,5840 Buttermilk Hollow Road Pittsburgh PA 15207
201410060003,Leiserv 11th Frame Lounge Brunswick Playmor Bowl,5840,Buttermilk Hollow Road,Pittsburgh,PA,15207,Pittsburgh-131,201,Restaurant with Liquor,1,2014-09-24,2014-09-24,41,,0,1,1,-79.908620398566,40.3642133197838,5840 Buttermilk Hollow Road Pittsburgh PA 15207
201410060004,Chili Noodle Corner,500,Liberty  Avenue,Pittsburgh,PA,15222,Pittsburgh-101,211,Restaurant without Liquor,0,2014-09-29,2014-09-29,69,,0,7,1,-80.0035897817957,40.4412095864674,500 Liberty  Avenue Pittsburgh PA 15222
201410070001,Flix Sports Bar & Grill,1701,Lincoln Highway,North Versailles,PA,15137,North Versailles,202,Chain Restaurant with Liquor,1,2014-10-01,2014-10-01,45,,0,1,1,-79.7887557401352,40.3722453854663,1701 Lincoln Highway North Versailles PA 15137
201410070002,AFC Sushi @ PNC Bank,500,1st Avenue,Pittsburgh,PA,15219,Pittsburgh-101,211,Restaurant without Liquor,1,2014-10-02,2014-10-02,0,,0,7,1,-79.9975990217315,40.435864318365,500 1st Avenue Pittsburgh PA 15219
201410070003,Italian Village Pizza,2615,Main Street,Homestead,PA,15120,Munhall,212,Chain Restaurant without Liquor,1,2014-10-02,2014-10-02,0,,0,7,1,-79.900068358419,40.3925515445766,2615 Main Street Homestead PA 15120
201410070004,City Pizza & Pasta,1955,Lincoln Way,Mc Keesport,PA,15131,White Oak,211,Restaurant without Liquor,1,2014-10-01,2014-10-01,10,,0,7,1,,,1955 Lincoln Way Mc Keesport PA 15131
201410070005,Smoke House BBQ,1268,Brinton Road,Pittsburgh,PA,15221,Braddock Hills,211,Restaurant without Liquor,1,2014-10-02,2014-10-02,0,,0,7,1,-79.8650073323203,40.4224596220413,1268 Brinton Road Pittsburgh PA 15221
201410080001,Phillips Premium Foods,5034,Windriver Drive,Mc Kees Rocks,PA,15136,Kennedy,152,Refrigerated Warehouse,2,2014-10-01,2014-10-01,0,,400,1,1,-80.1138923278402,40.478392649032,5034 Windriver Drive Mc Kees Rocks PA 15136
201410080002,Sahara Hookah,1205,Carson Street,Pittsburgh,PA,15203,Pittsburgh-117,115,Packaged Food Only,2,2014-10-06,2014-10-06,0,,20,1,1,,,1205 Carson Street Pittsburgh PA 15203
201410080003,Nakama North,10636,Perry  Highway,Wexford,PA,15090,Pine,201,Restaurant with Liquor,1,2014-10-07,2014-10-07,142,,0,1,1,-80.0532606784857,40.6135610716103,10636 Perry  Highway Wexford PA 15090
201410090001,Cookie Jack's,2312,Main Street,Pittsburgh,PA,15215,Sharpsburg,172,Food Processor,1,2014-10-01,2014-10-01,0,,300,7,1,-79.9136107479179,40.4936459029074,2312 Main Street Pittsburgh PA 15215
201410100001,Deluca Italian Bakery,546,Brookline Boulevard,Pittsburgh,PA,15226,Pittsburgh-119,118,Chain Bakery,1,2014-10-08,2014-10-08,0,,3000,1,1,-80.0225816160474,40.3952466625067,546 Brookline Boulevard Pittsburgh PA 15226
201410100002,Parker's,2911,Glenmore Avenue,Pittsburgh,PA,15216,Dormont,211,Restaurant without Liquor,0,2014-10-08,2014-10-08,6,,0,7,1,-80.0350649398683,40.3954392452096,2911 Glenmore Avenue Pittsburgh PA 15216
201410100003,Sugar Alchemy,5001,Baptist  Road,Pittsburgh,PA,15236,Whitehall,117,Bakery,1,2014-10-08,2014-10-08,0,,800,7,1,-79.9999495055318,40.3571281119968,5001 Baptist  Road Pittsburgh PA 15236
201410100004,Warrington Recreation Center / Youth Places,329,Warrington,Pittsburgh,PA,15210,Pittsburgh-118,403,Child Food Service,1,2014-10-07,2014-10-07,0,,400,7,1,,,329 Warrington Pittsburgh PA 15210
201410100005,Parkway Theatre Film Lounge,644,Broadway Avenue,Mc Kees Rocks,PA,15136,Stowe,201,Restaurant with Liquor,1,2014-09-29,2014-09-29,20,,0,1,1,-80.0724190612337,40.4720187496424,644 Broadway Avenue Mc Kees Rocks PA 15136
201410100006,Fox's Pizza Den Of Penn Hills,12244,Frankstown  Road,Pittsburgh,PA,15235,Penn Hills,212,Chain Restaurant without Liquor,1,2014-10-03,2014-10-03,8,,0,1,1,-79.8191556823338,40.4722611202345,12244 Frankstown  Road Pittsburgh PA 15235
201410150001,City View Event Center LLC,510,W Station Square Drive,Pittsburgh,PA,15219,Pittsburgh-119,201,Restaurant with Liquor,1,2014-10-15,2014-10-15,68,,0,1,1,-80.0093337902275,40.4363184224698,510  W Station Square Drive Pittsburgh PA 15219
201410150002,Riverhounds Concession #1,510,W Station Square Drive,Pittsburgh,PA,15219,Pittsburgh-119,211,Restaurant without Liquor,1,2014-10-15,2014-10-15,0,,0,1,1,-80.0093337902275,40.4363184224698,510  W Station Square Drive Pittsburgh PA 15219
201410150003,Riverhounds Concession #2,510,W Station Square Drive,Pittsburgh,PA,15219,Pittsburgh-119,211,Restaurant without Liquor,1,2014-10-15,2014-10-15,0,,0,1,1,-80.0093337902275,40.4363184224698,510 W Station Square Drive Pittsburgh PA 15219
201410150004,Riverhounds Concession #3,510,W Station Square Drive,Pittsburgh,PA,15219,Pittsburgh-119,211,Restaurant without Liquor,1,2014-10-15,2014-10-15,0,,0,1,1,-80.0093337902275,40.4363184224698,510  W Station Square Drive Pittsburgh PA 15219
201410160001,Youth Places,938,Chesnut Street,Duquesne,PA,15110,Duquesne,403,Child Food Service,2,2014-10-07,2014-10-07,0,,150,1,1,,,938 Chesnut Street Duquesne PA 15110
201410160002,Leona's Ice Cream Sandwiches,774,Penn  Avenue,Pittsburgh,PA,15221,Wilkinsburg,172,Food Processor,1,2014-10-09,2014-10-09,0,,2000,1,1,-79.8828300918647,40.4427650109633,774 Penn  Avenue Pittsburgh PA 15221
201410160004,Auto Zone #4696,10451,Perrry Highway,Wexford,PA,15090,McCandless,116,Chain Packaged Food Only,2,2014-09-20,2014-09-20,0,,16,1,1,,,10451 Perrry Highway Wexford PA 15090
201410160005,Wendy's Old Fashioned Hamburgers #10427,10810,Perry Highway,Wexford,PA,15090,Pine,212,Chain Restaurant without Liquor,0,2014-10-08,2014-10-08,79,,0,7,1,-80.0544660125585,40.6158039786627,10810 Perry Highway Wexford PA 15090
201410160006,Heritage Manor Senior Living,4220,Saw Mill Run Boulevard,Pittsburgh,PA,15227,Brentwood,304,Personal Care Boarding Home,1,2014-10-06,2014-10-06,0,40,0,1,1,,,4220 Saw Mill Run Boulevard Pittsburgh PA 15227
201410160007,Brentwood Boro Concession Stand,110,Park Drive,Pittsburgh,PA,15227,Brentwood,211,Restaurant without Liquor,1,2014-10-10,2014-10-10,0,,0,1,1,-79.9731707706575,40.3751543326298,110 Park Drive Pittsburgh PA 15227
201410160008,Dinner Bell,2627,Penn Avenue,Pittsburgh,PA,15222,Pittsburgh-102,119,Mobile,1,2014-10-10,2014-10-10,0,,1,7,1,-79.9779598993095,40.4555482036313,2627 Penn Avenue Pittsburgh PA 15222
201410160009,The Market Kitchen,2401,Penn Avenue,Pittsburgh,PA,15222,Pittsburgh-102,211,Restaurant without Liquor,1,2014-10-10,2014-10-10,0,,0,7,1,-79.9804875222509,40.4538162396953,2401 Penn Avenue Pittsburgh PA 15222
201410160010,The Muddy Cup,1012,Perry Highway,Pittsburgh,PA,15237,Ross,211,Restaurant without Liquor,1,2014-10-08,2014-10-08,14,,0,7,1,-80.0359879796284,40.5399001326893,1012 Perry Highway Pittsburgh PA 15237
201410170001,Speedway #2902,4420,Browns Hill Road,Pittsburgh,PA,15217,Pittsburgh-115,114,Chain Retail/Convenience Store,1,2014-10-14,2014-10-14,0,,3900,1,1,-79.9274428112585,40.419078305826,4420 Browns Hill Road Pittsburgh PA 15217
201410170002,Salud Juicery,733,Copeland Street,Pittsburgh,PA,15232,Pittsburgh-107,212,Chain Restaurant without Liquor,1,2014-10-07,2014-10-07,8,,0,1,1,-79.9346240953774,40.4512121353509,733 Copeland Street Pittsburgh PA 15232
201410210001,Caliente Pizza & Draft House,4706,William Flynn Highway,Allison Park,PA,15101,Hampton,202,Chain Restaurant with Liquor,0,2014-10-16,2014-10-16,40,,0,1,1,,,4706 William Flynn Highway Allison Park PA 15101
201410210002,Mr Z's Mex-Italia,6545,Saltsburg Road,Pittsburgh,PA,15235,Penn Hills,211,Restaurant without Liquor,1,2014-10-09,2014-10-09,0,,0,7,1,,,6545 Saltsburg Road Pittsburgh PA 15235
201410230001,Courtyard Pittsburgh Monroeville Restaurant,3962,Wm Penn  Highway,Monroeville,PA,15146,Monroeville,202,Chain Restaurant with Liquor,1,2014-10-31,2014-10-31,46,,0,1,1,-79.7733241626874,40.4372449317224,3962 Wm Penn  Highway Monroeville PA 15146
201410240001,Comfort Inn & Suites Pittsburgh Restaurant,180,Gamma Drive,Pittsburgh,PA,15238,O'Hara,212,Chain Restaurant without Liquor,1,2014-10-31,2014-10-31,58,,0,7,1,-79.8603891697797,40.501838889801,180 Gamma Drive Pittsburgh PA 15238
201410240002,Istanbul Grill @ US Steel Tower,600,Grant  Street,Pittsburgh,PA,15222,Pittsburgh-102,211,Restaurant without Liquor,1,2014-10-08,2014-10-08,0,,0,1,1,-79.9948527436466,40.4413549999916,600 Grant  Street Pittsburgh PA 15222
201410240003,Boyd's Candy Shoppe,215,Market Street,Elizabeth,PA,15037,Elizabeth Borough,115,Packaged Food Only,2,2014-10-20,2014-10-20,0,,560,7,1,-79.8862267424525,40.2727216776682,215 Market Street Elizabeth PA 15037
201410240004,CMU / Tartan Express,5000,Forbes Avenue,Pittsburgh,PA,15213,Pittsburgh-114,119,Mobile,0,2014-10-22,2014-10-22,0,,1,7,1,-79.9433957944098,40.444205015684,5000 Forbes Avenue Pittsburgh PA 15213
201410240005,Homewood's Quik Pick,7201,Frankstown  Avenue,Pittsburgh,PA,15208,Pittsburgh-113,113,Retail/Convenience Store,1,2014-10-22,2014-10-22,0,,1000,1,1,-79.8960981889474,40.4575158519771,7201 Frankstown  Avenue Pittsburgh PA 15208
201410270001,Deluca's Italian Bakery,28,Old Clairton Road,Pittsburgh,PA,15236,Pleasant Hills,118,Chain Bakery,1,2014-10-08,2014-10-08,0,,1000,7,1,-79.9647555974586,40.3397815693822,28 Old Clairton Road Pittsburgh PA 15236
201410270002,Artisan Catering Co,250,Pacific Avenue,Pittsburgh,PA,15224,Pittsburgh-108,101,Transient Caterer,1,2014-10-22,2014-10-22,0,,100,7,1,,,250 Pacific Avenue Pittsburgh PA 15224
201410270003,S & S Express Food Mart,922,Main Street,Pittsburgh,PA,15215,Sharpsburg,113,Retail/Convenience Store,1,2014-10-15,2014-10-15,0,,150,7,1,-79.9327800784354,40.4946918818502,922 Main Street Pittsburgh PA 15215
201410270004,Wild Sage,3932,William Flynn Highway,Allison Park,PA,15101,Hampton,201,Restaurant with Liquor,1,2014-11-01,2014-11-01,38,,0,7,1,,,3932 William Flynn Highway Allison Park PA 15101
201410270005,La Internacional Grocery Store,809,Main Street,Pittsburgh,PA,15215,Sharpsburg,113,Retail/Convenience Store,1,2014-10-12,2014-10-12,0,,1000,7,1,-79.9342920904556,40.4944134657389,809 Main Street Pittsburgh PA 15215
201410290001,Las Chicas Truck (ZGE1757),2558,Glenwood Drive,Wexford,PA,15090,Franklin Park,119,Mobile,1,2014-10-14,2014-10-14,0,,1,1,1,-80.0853145588518,40.6094526573795,2558 Glenwood Drive Wexford PA 15090
201410290002,Wendy's Old Fashioned Hamburgers #2346,5422,Baum Boulevard,Pittsburgh,PA,15232,Pittsburgh-108,212,Chain Restaurant without Liquor,1,2014-10-27,2014-10-27,122,,0,7,1,-79.9374612084215,40.456977991262,5422 Baum Boulevard Pittsburgh PA 15232
201410290003,New Big Town Corner Store,1300,Woodland  Avenue,Pittsburgh,PA,15212,Pittsburgh-127,115,Packaged Food Only,2,2014-10-02,2014-10-02,0,,500,1,1,-80.030265848294,40.4692228208013,1300 Woodland  Avenue Pittsburgh PA 15212
201410290004,Dollar General #14985,5800,Buttermilk Hollow Road,Pittsburgh,PA,15207,Pittsburgh-131,116,Chain Packaged Food Only,2,2014-10-24,2014-10-24,0,,4800,1,1,-79.9090945492915,40.3648181501246,5800 Buttermilk Hollow Road Pittsburgh PA 15207
201410290005,Bellissimo's Pizza & Deli,10339,Perry Highway,Wexford,PA,15090,McCandless,211,Restaurant without Liquor,1,2014-11-03,2014-11-03,45,,0,7,1,-80.0512349786549,40.6040926288983,10339 Perry Highway Wexford PA 15090
201410290006,Brother Tom's Bakery,808,Main Street,Pittsburgh,PA,15215,Sharpsburg,211,Restaurant without Liquor,1,2014-11-01,2014-11-01,72,,0,1,1,-79.9341950818677,40.4948161861526,808 Main Street Pittsburgh PA 15215
201410290007,Vincenzo's Pizza & Pasta,2885,West Liberty  Avenue,Pittsburgh,PA,15216,Dormont,211,Restaurant without Liquor,1,2014-10-24,2014-10-24,24,,0,1,1,,,2885 West Liberty  Avenue Pittsburgh PA 15216
201410300001,Lincoln Avenue Market,1407,Lincoln Avenue,Pittsburgh,PA,15206,Pittsburgh-112,113,Retail/Convenience Store,1,2014-10-27,2014-10-27,0,,500,7,1,-79.8969060295974,40.4682135781742,1407 Lincoln Avenue Pittsburgh PA 15206
201410300002,Angie's Treats,317,Anthon Drive,Pittsburgh,PA,15235,Penn Hills,119,Mobile,1,2014-10-21,2014-10-21,0,,1,7,1,-79.8007027843658,40.4683128975762,317 Anthon Drive Pittsburgh PA 15235
201410310001,Youth Places After School,1117,Wood  Street,Pittsburgh,PA,15221,Wilkinsburg,403,Child Food Service,1,2014-10-28,2014-10-28,0,,100,1,1,-79.8841154977207,40.4451696635153,1117 Wood  Street Pittsburgh PA 15221
201410310002,J & J 's,2008,Maple Street,Homestead,PA,15120,Munhall,115,Packaged Food Only,2,2014-10-29,2014-10-29,0,,600,1,1,-79.902003486959,40.3992493756878,2008 Maple Street Homestead PA 15120
201410310003,Courtyard By Marriott / Restaurant,401,Waterfront Drive,Homestead,PA,15120,West Homestead,202,Chain Restaurant with Liquor,1,2014-10-31,2014-10-31,45,,0,1,1,,,401 Waterfront Drive Homestead PA 15120
201410310004,Vespucci Pizza,1710,Forbes Avenue,Pittsburgh,PA,15219,Pittsburgh-101,211,Restaurant without Liquor,1,2014-10-22,2014-10-22,16,,0,7,1,-79.982275467766,40.4373737676396,1710 Forbes Avenue Pittsburgh PA 15219
201410310005,Nak Won Garden,5504,Centre  Avenue,Pittsburgh,PA,15232,Pittsburgh-107,211,Restaurant without Liquor,0,2014-10-24,2014-10-24,30,,0,1,1,,,5504 Centre  Avenue Pittsburgh PA 15232
201410310006,Karibu International Market  LLC,2740,Saw Mill Run Boulevard,Pittsburgh,PA,15227,Whitehall,111,Supermarket,1,2014-10-28,2014-10-28,0,,800,1,1,-79.991418117595,40.3782723367089,2740 Saw Mill Run Boulevard Pittsburgh PA 15227
201410310007,My Thai,3024,West Liberty  Avenue,Pittsburgh,PA,15216,Dormont,201,Restaurant with Liquor,1,2014-07-29,2014-07-29,74,,0,1,1,,,3024 West Liberty  Avenue Pittsburgh PA 15216
201410310008,Tailgaters Sports Bar & Grille II,415,Noblestown Road,Carnegie,PA,15106,Carnegie,201,Restaurant with Liquor,1,2014-10-29,2014-10-29,49,,0,7,1,-80.0747819425039,40.4131657100971,415 Noblestown Road Carnegie PA 15106
